id,source_type,file,line,callee,caller,layer,domain,english_text,placeholders
tribute:L7432,dat_file,tribute,7432,,,4,tribute,"""Them as can do has to do for them as can't.  And someone has to speak up",0
tribute:L7433,dat_file,tribute,7433,,,4,tribute,"for them as has no voices.""",0
tribute:L7440,dat_file,tribute,7440,,,4,tribute,"Tiffany might have been the only person, in all the worlds that there are,",0
tribute:L7441,dat_file,tribute,7441,,,4,tribute,to be happy to hear the sound of the Nac Mac Feegle.,0
tribute:L7444,dat_file,tribute,7444,,,4,tribute,"Some were back in their kilts.  But they were all in a fighting mood and,",0
tribute:L7445,dat_file,tribute,7445,,,4,tribute,"to save time, were fighting with one another to get up to speed.",0
tribute:L7451,dat_file,tribute,7451,,,4,tribute,"""[...]  Can you bring Wentworth?""",0
tribute:L7453,dat_file,tribute,7453,,,4,tribute,"""Aye.""",0
tribute:L7455,dat_file,tribute,7455,,,4,tribute,"""And you won't get lost or--or drunk or anything?""",0
tribute:L7457,dat_file,tribute,7457,,,4,tribute,"Rob Anybody looked offended.  ""We ne'er get lost!"" he said.  ""We always ken",0
tribute:L7458,dat_file,tribute,7458,,,4,tribute,where we are!  It's just sometimes mebbe we aren't sure where everything,0
tribute:L7459,dat_file,tribute,7459,,,4,tribute,"else is, but it's no' our fault if /everything else/ gets lost!  The Nac",0
tribute:L7460,dat_file,tribute,7460,,,4,tribute,"Mac Feegle never get lost!""",0
tribute:L7462,dat_file,tribute,7462,,,4,tribute,"""What about drunk?"" said Tiffany, dragging Roland toward the lighthouse.",0
tribute:L7464,dat_file,tribute,7464,,,4,tribute,"""We've ne'er been lost in oour lives!  Is that no' the case, lads?"" said",0
tribute:L7465,dat_file,tribute,7465,,,4,tribute,"Rob Anybody.  There was a murmur of resentful agreement.  ""The words /lost/",0
tribute:L7466,dat_file,tribute,7466,,,4,tribute,"and /Nac Mac Feegle/ shouldna turn up in the same sentence!""",0
tribute:L7468,dat_file,tribute,7468,,,4,tribute,"""And drunk?"" said Tiffany again, laying Roland down on the beach.",0
tribute:L7470,dat_file,tribute,7470,,,4,tribute,"""Gettin' lost is something that happens to other people!"" declared Rob",0
tribute:L7471,dat_file,tribute,7471,,,4,tribute,"Anybody.  ""I want to make that point perfectly clear!""",0
tribute:L7477,dat_file,tribute,7477,,,4,tribute,The lowlands weren't good to witches.  Miss Tick was making pennies by,0
tribute:L7478,dat_file,tribute,7478,,,4,tribute,"doing bits of medicine and misfortune-telling,(1) and slept in barns",0
tribute:L7479,dat_file,tribute,7479,,,4,tribute,most nights.  She'd twice been thrown into ponds.,0
tribute:L7481,dat_file,tribute,7481,,,4,tribute,(1) Ordinary fortune-tellers tell you what you /want/ to happen; witches,0
tribute:L7482,dat_file,tribute,7482,,,4,tribute,tell you what's going to happen whether you want it to or not.  Strangely,0
tribute:L7483,dat_file,tribute,7483,,,4,tribute,"enough, witches tend to be more accurate but less popular.",0
tribute:L7493,dat_file,tribute,7493,,,4,tribute,"""I'm the Big Man o' the clan, mistress,"" he said.  ""An' my name it is...""",0
tribute:L7494,dat_file,tribute,7494,,,4,tribute,"he swallowed.  ""Rob Anybody Feegle, mistress.  But I beg ye not to use it",0
tribute:L7495,dat_file,tribute,7495,,,4,tribute,"agin me!""",0
tribute:L7497,dat_file,tribute,7497,,,4,tribute,The toad was ready for this.,0
tribute:L7499,dat_file,tribute,7499,,,4,tribute,"""They think names have magic in them,"" he murmured.  ""They don't tell them",0
tribute:L7500,dat_file,tribute,7500,,,4,tribute,"to people in case they are written down.""",0
tribute:L7502,dat_file,tribute,7502,,,4,tribute,"""Aye, an' put upon comp-li-cated documents,"" said a Feegle.",0
tribute:L7504,dat_file,tribute,7504,,,4,tribute,"""An' summonses and such things,"" said another.",0
tribute:L7506,dat_file,tribute,7506,,,4,tribute,"""Or 'Wanted' posters,"" said another.",0
tribute:L7508,dat_file,tribute,7508,,,4,tribute,"""Aye, an' bills an' affidavits,"" said another.",0
tribute:L7510,dat_file,tribute,7510,,,4,tribute,"""Writs of distrainment, even!""  The Feegles looked around in panic at the",0
tribute:L7511,dat_file,tribute,7511,,,4,tribute,very thought of written-down things.,0
tribute:L7513,dat_file,tribute,7513,,,4,tribute,"""They think written words are even more powerful,"" whispered the toad.",0
tribute:L7514,dat_file,tribute,7514,,,4,tribute,"""They think all writing is magic.  Words worry them.  See their swords?",0
tribute:L7515,dat_file,tribute,7515,,,4,tribute,"They glow in the presence of lawyers.""",0
tribute:L7517,dat_file,tribute,7517,,,4,tribute,"""All /right/,"" said Tiffany.  ""We're getting somewhere.  I promise not",0
tribute:L7518,dat_file,tribute,7518,,,4,tribute,"to write his name down.  [...]""",0
tribute:L7524,dat_file,tribute,7524,,,4,tribute,"""Whut's the plan, Rob?"" said one of them.",0
tribute:L7526,dat_file,tribute,7526,,,4,tribute,"""Okay, lads, this is what we'll do.  As soon as we see somethin', we'll",0
tribute:L7527,dat_file,tribute,7527,,,4,tribute,"attack it.  Right?""",0
tribute:L7529,dat_file,tribute,7529,,,4,tribute,This caused a cheer.,0
tribute:L7531,dat_file,tribute,7531,,,4,tribute,"""Ach, 'tis a good plan,"" said Daft Wullie.",0
tribute:L7537,dat_file,tribute,7537,,,4,tribute,"""On your honor as a drunken rowdy thief?"" said Tiffany.",0
tribute:L7539,dat_file,tribute,7539,,,4,tribute,"Rob Anybody beamed.  ""Aye!"" he said.  ""An' I got a lot of good big",0
tribute:L7540,dat_file,tribute,7540,,,4,tribute,"reputation to protect there!  [...]""",0
tribute:L7552,dat_file,tribute,7552,,,4,tribute,'How can you protect yourself by carrying a sword if you don't know how,0
tribute:L7553,dat_file,tribute,7553,,,4,tribute,to use it?',0
tribute:L7555,dat_file,tribute,7555,,,4,tribute,"'Not me, sir.  Other people.  They see the sword and don't attack me,'",0
tribute:L7556,dat_file,tribute,7556,,,4,tribute,said Maladict patiently.,0
tribute:L7558,dat_file,tribute,7558,,,4,tribute,"'Yes, but if they did, lad, you wouldn't be any good with it,' said the",0
tribute:L7559,dat_file,tribute,7559,,,4,tribute,sergeant.,0
tribute:L7561,dat_file,tribute,7561,,,4,tribute,"'No, sir.  I'd probably settle for just ripping their heads off, sir.",0
tribute:L7562,dat_file,tribute,7562,,,4,tribute,"That's what I mean by protection, sir.  Theirs, not mine.  And I'd get",0
tribute:L7563,dat_file,tribute,7563,,,4,tribute,"hell from the League if I did that, sir.'",0
tribute:L7569,dat_file,tribute,7569,,,4,tribute,"/There was always a war./  Usually they were border disputes, the national",0
tribute:L7570,dat_file,tribute,7570,,,4,tribute,equivalent of complaining that the neighbor was letting their hedge grow,0
tribute:L7571,dat_file,tribute,7571,,,4,tribute,too long.  Sometimes they were bigger.  Borogravia was a peace-loving,0
tribute:L7572,dat_file,tribute,7572,,,4,tribute,"country in the midst of treacherous, devious, warlike enemies.  They had",0
tribute:L7573,dat_file,tribute,7573,,,4,tribute,"to be treacherous, devious, and warlike, otherwise we wouldn't be fighting",0
tribute:L7574,dat_file,tribute,7574,,,4,tribute,"them, eh?  There was always a war.",0
tribute:L7582,dat_file,tribute,7582,,,4,tribute,"A pigeon rose over the forests, banked slightly, and headed straight for",0
tribute:L7583,dat_file,tribute,7583,,,4,tribute,the valley of the Kneck.,0
tribute:L7585,dat_file,tribute,7585,,,4,tribute,"Even from here, the black stone bulk of the Keep was visible, rising above",0
tribute:L7586,dat_file,tribute,7586,,,4,tribute,"the sea of trees.  The pigeon sped on, one spark of purpose in the fresh",0
tribute:L7587,dat_file,tribute,7587,,,4,tribute,new morning--,0
tribute:L7589,dat_file,tribute,7589,,,4,tribute,"--and squawked as darkness dropped from the sky, gripping it in talons of",0
tribute:L7590,dat_file,tribute,7590,,,4,tribute,"steel.  Buzzard and pigeon tumbled for a moment, and then the buzzard",0
tribute:L7591,dat_file,tribute,7591,,,4,tribute,gained a little height and flapped onwards.,0
tribute:L7593,dat_file,tribute,7593,,,4,tribute,The pigeon thought: 000000000.  But had it been more capable of coherent,0
tribute:L7594,dat_file,tribute,7594,,,4,tribute,"thought, and knew something about how birds of prey caught pigeons,(1) it",0
tribute:L7595,dat_file,tribute,7595,,,4,tribute,might have wondered why it was being gripped so... kindly.  It was being,0
tribute:L7596,dat_file,tribute,7596,,,4,tribute,"held, not squeezed.  As it was, all it could think was 0000000!",0
tribute:L7598,dat_file,tribute,7598,,,4,tribute,(1) And allowing for the fact that all pigeons who knew how birds of prey,0
tribute:L7599,dat_file,tribute,7599,,,4,tribute,"catch pigeons are dead, and therefore capable of slightly less thought",0
tribute:L7600,dat_file,tribute,7600,,,4,tribute,than a living pigeon.,0
tribute:L7606,dat_file,tribute,7606,,,4,tribute,"""All the food's been taken but there's carrots and parsnips in a little",0
tribute:L7607,dat_file,tribute,7607,,,4,tribute,"garden down the hill a bit,"" Shufti said as they walked away.",0
tribute:L7609,dat_file,tribute,7609,,,4,tribute,"""It'd be s-stealing from the dead,"" said Wazzer.",0
tribute:L7611,dat_file,tribute,7611,,,4,tribute,"""Well, if they object they can hold on, can't they?"" said Shufti.  ""They're",0
tribute:L7612,dat_file,tribute,7612,,,4,tribute,"underground already!""",0
tribute:L7618,dat_file,tribute,7618,,,4,tribute,"""And there you have it, Sergeant Towering,"" said the lieutenant, turning",0
tribute:L7619,dat_file,tribute,7619,,,4,tribute,"to the prisoner.  ""Of course, we all know there is some atrocious behavior",0
tribute:L7621,dat_file,tribute,7621,,,4,tribute,royal prince.(1)  If we are to be pursued because a gallant young soldier,0
tribute:L7622,dat_file,tribute,7622,,,4,tribute,"prevented matters from becoming even more disgusting, then so be it.""",0
tribute:L7624,dat_file,tribute,7624,,,4,tribute,(1) Lieutenant Blouse read only the more technical history books.,0
tribute:L7630,dat_file,tribute,7630,,,4,tribute,There are three things a soldier wants to do when there's a respite on the,0
tribute:L7631,dat_file,tribute,7631,,,4,tribute,"road.  One involves lighting a cigarette, one involves lighting a fire,",0
tribute:L7632,dat_file,tribute,7632,,,4,tribute,"and the other involves no flames at all but does, generally, require a",0
tribute:L7633,dat_file,tribute,7633,,,4,tribute,tree.(1),0
tribute:L7635,dat_file,tribute,7635,,,4,tribute,"(1) Technically, a tree is not required, but seems to be insisted upon for",0
tribute:L7636,dat_file,tribute,7636,,,4,tribute,reasons of style.,0
tribute:L7642,dat_file,tribute,7642,,,4,tribute,"Maladict dropped his crossbow, which fired straight up into the air,(1)",0
tribute:L7643,dat_file,tribute,7643,,,4,tribute,and sat down with his head in his hands.,0
tribute:L7645,dat_file,tribute,7645,,,4,tribute,"(1) And failed to hit anything, especially a duck.  This is so unusual",0
tribute:L7647,dat_file,tribute,7647,,,4,tribute,"regulations.  If it had hit a duck, which quacked and landed on somebody's",0
tribute:L7648,dat_file,tribute,7648,,,4,tribute,"head, this would, of course, have been very droll and would certainly have",0
tribute:L7649,dat_file,tribute,7649,,,4,tribute,"been reported.  Instead, the arrow drifted in the breeze a little on the",0
tribute:L7650,dat_file,tribute,7650,,,4,tribute,"way and landed in an oak tree some thirty feet away, where it missed a",0
tribute:L7651,dat_file,tribute,7651,,,4,tribute,squirrel.,0
tribute:L7658,dat_file,tribute,7658,,,4,tribute,"""Look at this, will you?"" said Shufti, waving a sodden pair of men's long",0
tribute:L7659,dat_file,tribute,7659,,,4,tribute,"pants at her.  ""They keep putting the colors in with the whites.""",0
tribute:L7661,dat_file,tribute,7661,,,4,tribute,"""Well, so what?  These are /enemy/ long johns,"" said Polly.",0
tribute:L7663,dat_file,tribute,7663,,,4,tribute,"""Yes, but there's such a thing as doing it properly!  Look, they put in",0
tribute:L7664,dat_file,tribute,7664,,,4,tribute,"this red pair and all the others are going pink.""",0
tribute:L7666,dat_file,tribute,7666,,,4,tribute,"""And?  I used to love pink when I was about seven.""(1)",0
tribute:L7668,dat_file,tribute,7668,,,4,tribute,"""But pale pink?  On a man?""",0
tribute:L7672,dat_file,tribute,7672,,,4,tribute,"""Yes.  It is /very/ pale, isn't it?  You'd better find a couple more red",0
tribute:L7673,dat_file,tribute,7673,,,4,tribute,"items,"" she said.",0
tribute:L7675,dat_file,tribute,7675,,,4,tribute,"""But that'll make it even worse--"" Shufti began.",0
tribute:L7677,dat_file,tribute,7677,,,4,tribute,"""That was an /order/, soldier,"" Polly whispered in her ear.  ""And add some",0
tribute:L7678,dat_file,tribute,7678,,,4,tribute,"starch.""",0
tribute:L7682,dat_file,tribute,7682,,,4,tribute,"""All you can find.""",0
tribute:L7684,dat_file,tribute,7684,,,4,tribute,"(1) It is an established fact that, despite everything society can do,",0
tribute:L7685,dat_file,tribute,7685,,,4,tribute,girls of seven are magnetically attracted to the color pink.,0
tribute:L7695,dat_file,tribute,7695,,,4,tribute,"""Best of luck, lads,"" he added cheerfully.  ""You'll walk with Death every",0
tribute:L7696,dat_file,tribute,7696,,,4,tribute,"day, but I've seen 'im and he's been known to wink.  And remember:  fill",0
tribute:L7697,dat_file,tribute,7697,,,4,tribute,"your boots with soup!""",0
tribute:L7704,dat_file,tribute,7704,,,4,tribute,"""[...]  You see, the curious thing is that although Ankh-Morpork is probably",0
tribute:L7705,dat_file,tribute,7705,,,4,tribute,"the biggest bully around, in a subtle kind of way, we nevertheless have a",0
tribute:L7706,dat_file,tribute,7706,,,4,tribute,soft spot for people who stand up to bullies.  Especially royal ones.  We,0
tribute:L7707,dat_file,tribute,7707,,,4,tribute,"tend to be on their side, provided it doesn't cost us too much.""",0
tribute:L7713,dat_file,tribute,7713,,,4,tribute,The presence of those seeking the truth is infinitely to be preferred to,0
tribute:L7714,dat_file,tribute,7714,,,4,tribute,the presence of those who think they've found it.,0
tribute:L7720,dat_file,tribute,7720,,,4,tribute,He [Sam Vimes] swore under his breath.  Prince Heinrich had inherited the,0
tribute:L7721,dat_file,tribute,7721,,,4,tribute,throne in a country where the chief export was a kind of hand-painted,0
tribute:L7722,dat_file,tribute,7722,,,4,tribute,"wooden clog, but in ten years, he vowed, his capital city of Rigour would",0
tribute:L7723,dat_file,tribute,7723,,,4,tribute,"be ""the Ankh-Morpork of the mountains!""",0
tribute:L7725,dat_file,tribute,7725,,,4,tribute,"For some reason, he thought Ankh-Morpork would be pleased about this.",0
tribute:L7727,dat_file,tribute,7727,,,4,tribute,"He was anxious, he said, to learn the Ankh-Morpork way of doing things, the",0
tribute:L7728,dat_file,tribute,7728,,,4,tribute,kind of innocent ambition that could well lead to an aspiring leader...,0
tribute:L7729,dat_file,tribute,7729,,,4,tribute,"well, finding out the Ankh-Morpork way of doing things.  Heinrich had a",0
tribute:L7730,dat_file,tribute,7730,,,4,tribute,"reputation locally for cunning, but Ankh-Morpork had overtaken cunning a",0
tribute:L7731,dat_file,tribute,7731,,,4,tribute,"thousand years ago, had sped past devious, had left artful far behind, and",0
tribute:L7732,dat_file,tribute,7732,,,4,tribute,"had now, by a roundabout route, arrived at straightforward.",0
tribute:L7743,dat_file,tribute,7743,,,4,tribute,Why do you go away?  So that you can come back.  So that you can see the,0
tribute:L7744,dat_file,tribute,7744,,,4,tribute,place you came from with new eyes and extra colors.  And the people there,0
tribute:L7745,dat_file,tribute,7745,,,4,tribute,"see you differently, too.  Coming back to where you started is not the",0
tribute:L7746,dat_file,tribute,7746,,,4,tribute,same as never leaving.,0
tribute:L7752,dat_file,tribute,7752,,,4,tribute,Miss Tick was a sort of witch finder.  That seemed to be how witchcraft,0
tribute:L7753,dat_file,tribute,7753,,,4,tribute,"worked.  Some witches kept a magical lookout for girls who showed promise,",0
